Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Charge Amount (log1p),Customer Value (log1p),Seconds of Use (log1p),Frequency of use (log1p),Frequency of SMS (log1p),Distinct Called Numbers (log1p)
5,0,11,1,4095,36,201,25,3,1,1,30,969.24,0,0.6931471805599453,6.877543463573898,8.317766166719343,3.6109179126442243,5.308267697401205,3.258096538021482
0,0,21,0,1083,25,12,61,4,1,1,45,57.7,0,0.0,4.072439726834051,6.988413181999592,3.258096538021482,2.5649493574615367,4.127134385045092
0,0,38,0,1760,29,264,3,3,1,1,30,1127.56,0,0.0,7.028697762766247,7.473637108496206,3.4011973816621555,5.579729825986222,1.3862943611198906
0,0,27,0,700,12,25,6,4,1,2,45,80.3,0,0.0,4.398146016553765,6.55250788703459,2.5649493574615367,3.258096538021482,1.9459101490553132
5,0,5,1,4435,36,207,6,3,1,1,30,1006.84,0,0.6931471805599453,6.915564705873619,8.397508348470257,3.6109179126442243,5.337538079701318,1.9459101490553132
2,0,39,0,1988,53,0,35,2,1,1,25,91.845,0,0.0,4.530931436052559,7.5953872788539725,3.9889840465642745,0.0,3.58351893845611
0,0,34,0,3658,79,0,26,2,1,1,25,168.165,0,0.0,5.13087456998255,8.204945165019208,4.382026634673881,0.0,3.295836866004329
5,0,34,0,755,10,7,4,3,1,2,30,58.6,0,0.0,4.087655574071304,6.628041376179533,2.3978952727983707,2.0794415416798357,1.6094379124341003
15,0,14,1,9058,169,69,37,5,1,1,55,241.905,0,0.6931471805599453,5.492670420398984,9.111514017669288,5.135798437050262,4.248495242049359,3.6375861597263857
34,0,33,6,16980,254,28,97,2,2,1,25,901.53,0,1.9459101490553132,6.805201930651796,9.739850350946302,5.541263545158426,3.367295829986474,4.584967478670572
7,0,31,0,1310,24,39,10,4,1,2,45,130.85,0,0.0,4.8816649127992955,7.1785454837637,3.2188758248682006,3.6888794541139363,2.3978952727983707
1,0,34,0,630,12,3,4,2,1,2,25,42.39,0,0.0,3.7702289998102594,6.447305862541213,2.5649493574615367,1.3862943611198906,1.6094379124341003
0,0,35,0,1345,22,253,16,3,1,1,30,1066.68,0,0.0,6.973243349155297,7.204892510204673,3.1354942159291497,5.537334267018537,2.833213344056216
4,0,39,2,3210,33,515,12,4,1,1,45,1368.575,0,1.0986122886681098,7.222255751716207,8.074337694089515,3.5263605246161616,6.246106765481563,2.5649493574615367
1,0,14,2,2357,38,15,14,3,1,1,30,155.8,0,1.0986122886681098,5.054971107916307,7.765569081097317,3.6635616461296463,2.772588722239781,2.70805020110221
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
24,0,39,3,6833,115,41,26,3,1,1,30,441.92,0,1.3862943611198906,6.093389166829907,8.829665432675236,4.7535901911063645,3.7376696182833684,3.295836866004329
6,0,27,0,1000,28,22,15,2,1,1,25,145.26,0,0.0,4.985385859842805,6.90875477931522,3.367295829986474,3.1354942159291497,2.772588722239781
20,0,40,4,4680,98,60,45,3,1,1,30,431.12,0,1.6094379124341003,6.068703327448784,8.45126704130007,4.59511985013459,4.110873864173311,3.828641396489095
3,0,20,0,740,18,1,6,2,1,1,25,38.61,0,0.0,3.6790816116338254,6.608000625296087,2.9444389791664403,0.6931471805599453,1.9459101490553132
6,0,40,1,3100,32,15,20,3,1,1,30,185.28,0,0.6931471805599453,5.227250918114176,8.03947991910045,3.4965075614664802,2.772588722239781,3.044522437723423
5,0,37,1,11275,153,2,44,4,1,1,45,290.7,0,0.6931471805599453,5.675725876873676,9.330431852234003,5.0369526024136295,1.0986122886681098,3.8066624897703196
6,0,32,1,2825,49,167,19,2,1,1,25,880.83,0,0.6931471805599453,6.7819992936651525,7.946617563244473,3.912023005428146,5.123963979403259,2.995732273553991
0,0,36,0,2088,52,0,31,1,1,1,15,117.7,0,0.0,4.776599301615622,7.644440761556566,3.970291913552122,0.0,3.4657359027997265
28,1,35,0,1260,53,23,19,3,1,2,30,144.52,1,0.0,4.980313534209867,7.13966033596492,3.9889840465642745,3.1780538303479458,2.995732273553991
5,0,9,1,1677,20,9,10,3,1,1,30,103.88,1,0.6931471805599453,4.652816839455444,7.425357887027151,3.044522437723423,2.302585092994046,2.3978952727983707
14,0,38,0,2680,61,53,22,4,1,2,45,201.025,0,0.0,5.308391452119511,7.893945138235959,4.127134385045092,3.9889840465642745,3.1354942159291497
1,0,6,1,1308,11,0,2,3,1,1,30,52.76,1,0.6931471805599453,3.984529696214894,7.1770187659099,2.4849066497880004,0.0,1.0986122886681098
13,0,15,0,6333,138,80,40,1,2,1,15,795.905,0,0.0,6.680735474696982,8.753687227098585,4.9344739331306915,4.394449154672439,3.713572066704308
3,0,33,1,6785,97,14,22,5,1,1,55,124.23,0,0.6931471805599453,4.830152046575941,8.822616945344176,4.584967478670572,2.70805020110221,3.1354942159291497
25,0,31,3,16075,238,0,80,2,1,1,25,734.085,0,1.3862943611198906,6.599986138784827,9.685082755569091,5.476463551931511,0.0,4.394449154672439
0,0,34,0,455,2,0,5,2,1,2,25,20.565,0,0.0,3.0710716300998064,6.1224928095143865,1.0986122886681098,0.0,1.791759469228055
26,0,35,4,16155,240,10,84,2,1,1,25,782.775,0,1.6094379124341003,6.664121989365037,9.690046776683303,5.484796933490655,2.3978952727983707,4.442651256490317
9,0,35,0,2153,38,2,27,3,1,2,30,95.64,1,0.0,4.570992734186505,7.675081857716334,3.6635616461296463,1.0986122886681098,3.332204510175204
0,0,33,0,2085,25,0,9,2,1,2,25,94.95,1,0.0,4.563827222453709,7.643003635560718,3.258096538021482,0.0,2.302585092994046
5,0,35,0,1015,14,12,9,2,1,2,25,100.305,0,0.0,4.618135768378115,6.923628628138427,2.70805020110221,2.5649493574615367,2.302585092994046
10,0,38,0,4198,66,1,35,1,1,1,15,240.02,0,0.0,5.484879917599246,8.342601680684194,4.204692619390966,0.6931471805599453,3.58351893845611
11,0,39,2,6833,80,106,36,2,1,1,25,788.085,0,1.0986122886681098,6.6708740463487235,8.829665432675236,4.394449154672439,4.672828834461906,3.6109179126442243
5,0,42,2,598,14,19,8,5,1,1,55,37.68,0,1.0986122886681098,3.6553226705850936,6.395261598115449,2.70805020110221,2.995732273553991,2.1972245773362196
0,0,26,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34,0,2240,12,0,4,3,1,1,30,90.08,0,0.0,4.5117382411955385,7.714677473800927,2.5649493574615367,0.0,1.6094379124341003
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0,1.0986122886681098,3.306703535233721,6.467698726104354,2.3978952727983707,2.4849066497880004,1.6094379124341003
24,0,32,0,1360,52,17,15,2,1,2,25,140.04,1,0.0,4.949043538089615,7.215975002651466,3.970291913552122,2.8903717578961645,2.772588722239781
25,0,37,2,15025,219,22,28,3,1,1,30,697.76,0,1.0986122886681098,6.549307335637029,9.617537312929105,5.393627546352362,3.1354942159291497,3.367295829986474
0,0,21,0,0,0,3,0,4,1,2,45,7.5,0,0.0,2.1400661634962708,0.0,0.0,1.3862943611198906,0.0
0,0,23,0,3165,58,3,21,3,1,1,30,140.92,0,0.0,4.955263518561269,8.060224240440958,4.07753744390572,1.3862943611198906,3.091042453358316
10,0,21,1,1270,28,11,9,2,1,1,25,107.91,0,0.6931471805599453,4.690521853087595,7.147559271189454,3.367295829986474,2.4849066497880004,2.302585092994046
9,1,34,0,2875,35,0,12,2,1,2,25,130.95,1,0.0,4.882423062949333,7.964155718840937,3.58351893845611,0.0,2.5649493574615367
0,0,22,0,0,0,11,0,4,1,2,45,27.5,0,0.0,3.349904087274605,0.0,0.0,2.4849066497880004,0.0
11,0,37,0,15675,183,159,33,2,1,1,25,1429.11,0,0.0,7.265506643372448,9.659886159319521,5.214935757608986,5.075173815233827,3.5263605246161616
3,0,38,1,193,5,5,4,3,1,1,30,27.92,1,0.6931471805599453,3.3645333972905638,5.267858159063328,1.791759469228055,1.791759469228055,1.6094379124341003
2,0,34,0,1773,37,18,26,3,1,2,30,144.4,1,0.0,4.979488565099419,7.480992162869525,3.6375861597263857,2.9444389791664403,3.295836866004329
3,0,24,0,3630,66,9,21,3,1,1,30,183.84,0,0.0,5.219490586002066,8.197263371414335,4.204692619390966,2.302585092994046,3.091042453358316
14,0,40,2,3145,62,187,27,2,1,1,25,985.815,0,1.0986122886681098,6.894482585188234,8.053887083618223,4.143134726391533,5.236441962829949,3.332204510175204
6,0,7,1,4615,44,212,8,3,1,1,30,1034.36,0,0.6931471805599453,6.942504471308956,8.437283808187935,3.8066624897703196,5.3612921657094255,2.1972245773362196
16,0,28,0,890,25,7,5,2,1,2,25,72.675,0,0.0,4.299663528623759,6.792344427470809,3.258096538021482,2.0794415416798357,1.791759469228055
9,0,40,1,6033,100,5,11,3,1,1,30,265.32,0,0.6931471805599453,5.584698593266769,8.705165419719007,4.61512051684126,1.791759469228055,2.4849066497880004
16,0,41,3,7083,84,120,41,2,1,1,25,862.515,0,1.3862943611198906,6.761011268599725,8.865593998902725,4.442651256490317,4.795790545596741,3.7376696182833684
5,0,35,0,1910,47,40,20,3,1,2,30,238.28,0,0.0,5.477634414321693,7.555381944240273,3.871201010907891,3.713572066704308,3.044522437723423
4,0,31,0,2780,47,167,22,2,1,1,25,878.715,0,0.0,6.779597991380736,7.930565854233965,3.871201010907891,5.123963979403259,3.1354942159291497
7,0,35,0,3185,58,176,21,2,1,1,25,937.935,0,0.0,6.8447462542350594,8.066521490469993,4.07753744390572,5.176149732573829,3.091042453358316
7,0,41,0,3893,66,2,34,1,1,1,15,228.745,0,0.0,5.436969998213347,8.267192185932146,4.204692619390966,1.0986122886681098,3.5553480614894135
10,0,40,1,6898,83,119,42,2,1,1,25,849.645,0,0.6931471805599453,6.745994885252763,8.839131752546109,4.430816798843313,4.787491742782046,3.7612001156935624
4,0,36,1,2955,27,0,13,3,1,1,30,119.28,0,0.6931471805599453,4.789822358120328,7.991592282068092,3.332204510175204,0.0,2.6390573296152584
0,0,40,0,570,14,1,10,2,1,2,25,30.78,0,0.0,3.45883716110857,6.3473892096560105,2.70805020110221,0.6931471805599453,2.3978952727983707
0,0,31,0,0,0,0,0,3,1,1,30,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11,0,27,3,4130,77,36,40,3,1,1,30,312.28,0,1.3862943611198906,5.7470973593421455,8.326274787396764,4.356708826689592,3.6109179126442243,3.713572066704308
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0,0.6931471805599453,7.152582041127489,7.888334500738654,3.828641396489095,5.680172609017068,3.044522437723423
0,0,35,0,7203,121,377,41,2,1,1,25,2026.08,0,0.0,7.614351612866087,8.882391706295847,4.804021044733257,5.934894195619588,3.7376696182833684
2,0,24,0,3110,55,0,19,3,1,1,30,126.6,0,0.0,4.848900370910689,8.042699496897637,4.02535169073515,0.0,2.995732273553991
12,0,37,1,3050,44,14,18,3,1,1,30,179.76,1,0.6931471805599453,5.197170184543078,8.02322468471667,3.8066624897703196,2.70805020110221,2.9444389791664403
18,0,42,2,4563,75,13,39,1,1,1,15,326.59,0,1.0986122886681098,5.791762826482491,8.425954710981966,4.330733340286331,2.6390573296152584,3.6888794541139363
12,0,25,0,1415,33,28,16,2,1,1,25,191.16,0,0.0,5.258328358331673,7.255591274253665,3.5263605246161616,3.367295829986474,2.833213344056216
9,1,39,0,905,16,28,17,2,1,2,25,167.445,1,0.0,5.126609287013693,6.80903930604298,2.833213344056216,3.367295829986474,2.8903717578961645
3,0,37,1,6740,101,22,26,5,1,1,55,135.615,0,0.6931471805599453,4.9171667507713,8.815963560853438,4.624972813284271,3.1354942159291497,3.295836866004329
8,0,19,1,2405,37,36,14,2,1,1,25,271.89,0,0.6931471805599453,5.609068783583762,7.785720896534624,3.6375861597263857,3.6109179126442243,2.70805020110221
8,0,41,2,11545,156,21,51,4,1,1,45,345.025,0,1.0986122886681098,5.846511026782766,9.354094335620879,5.056245805348308,3.091042453358316,3.9512437185814275
4,0,38,1,3095,27,483,8,3,1,1,30,2056.88,0,0.6931471805599453,7.629431605656056,8.037866234709618,3.332204510175204,6.182084906716632,2.1972245773362196
17,0,27,0,570,39,0,11,2,1,2,25,27.405,1,0.0,3.3465651860090904,6.3473892096560105,3.6888794541139363,0.0,2.4849066497880004
9,0,42,1,4450,73,15,21,3,1,1,30,240.92,0,0.6931471805599453,5.488607092991169,8.400884069015854,4.30406509320417,2.772588722239781,3.091042453358316
6,0,34,0,1790,42,34,17,3,1,2,30,209.28,0,0.0,5.348439975951247,7.490529402060711,3.7612001156935624,3.5553480614894135,2.8903717578961645
10,0,11,0,6008,133,68,36,1,2,1,15,711.755,0,0.0,6.569137742850603,8.701013624333928,4.897839799950911,4.23410650459726,3.6109179126442243
0,0,25,0,635,10,46,5,4,1,2,45,131.125,0,0.0,4.8837484441904015,6.455198563340122,2.3978952727983707,3.8501476017100584,1.791759469228055
28,0,30,4,16200,236,7,77,2,2,1,25,771.12,0,1.6094379124341003,6.649139978359674,9.692828247710418,5.4680601411351315,2.0794415416798357,4.356708826689592
0,0,20,0,0,0,6,0,4,1,2,45,15.0,0,0.0,2.772588722239781,0.0,0.0,1.9459101490553132,0.0
9,0,38,1,8218,138,392,43,3,1,1,30,1902.24,0,0.6931471805599453,7.551312976002021,9.0142038261485,4.9344739331306915,5.973809611869261,3.784189633918261
20,0,29,2,15770,232,0,78,2,1,1,25,720.09,0,1.0986122886681098,6.580763956124435,9.665928089487558,5.4510384535657,0.0,4.3694478524670215
6,1,42,0,1013,15,26,10,4,1,2,45,90.7,1,0.0,4.51852237926242,6.921658184151129,2.772588722239781,3.295836866004329,2.3978952727983707
6,1,37,0,1338,18,17,4,4,1,2,45,76.4,1,0.0,4.3489867805956814,7.199678345691172,2.9444389791664403,2.8903717578961645,1.6094379124341003
0,0,32,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
14,0,20,1,8932,177,81,41,5,1,1,55,258.135,0,0.6931471805599453,5.557349161424725,9.09750756370184,5.181783550292085,4.406719247264253,3.7376696182833684
1,0,29,0,1263,39,31,67,4,1,1,45,110.05,0,0.0,4.709980550340436,7.142036574706803,3.6888794541139363,3.4657359027997265,4.219507705176107
6,0,36,2,6625,84,182,23,3,1,1,30,996.36,0,1.0986122886681098,6.905111788036719,8.798756582859841,4.442651256490317,5.209486152841421,3.1780538303479458
6,0,37,1,6528,74,99,34,2,1,1,25,742.59,0,0.6931471805599453,6.611489807666492,8.784009071186633,4.31748811353631,4.605170185988092,3.5553480614894135
23,0,18,2,9947,188,88,42,5,1,1,55,284.025,0,1.0986122886681098,5.6525768957197835,9.205126804923296,5.241747015059643,4.48863636973214,3.7612001156935624
0,0,32,0,0,0,0,0,4,1,1,45,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36,1,338,4,4,2,5,1,1,55,11.13,0,0.6931471805599453,2.495681722955959,5.82600010738045,1.6094379124341003,1.6094379124341003,1.0986122886681098
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,35,0,1170,18,14,24,2,1,2,25,116.46,0,0.0,4.766097850094374,7.065613363597717,2.9444389791664403,2.70805020110221,3.2188758248682006
29,0,29,3,16300,242,7,78,2,1,1,25,775.89,0,1.3862943611198906,6.655298770204079,9.69898173460629,5.493061443340548,2.0794415416798357,4.3694478524670215
15,0,37,2,9305,122,153,46,3,1,1,30,989.08,0,1.0986122886681098,6.8977857479446465,9.138414632404594,4.812184355372417,5.0369526024136295,3.8501476017100584
11,0,23,0,745,21,7,3,2,1,2,25,65.97,0,0.0,4.204244757921959,6.61472560020376,3.091042453358316,2.0794415416798357,1.3862943611198906
6,0,35,2,6845,100,19,24,5,1,1,55,132.675,0,1.0986122886681098,4.895411480834795,8.831419819090131,4.61512051684126,2.995732273553991,3.2188758248682006
12,1,32,0,3295,41,8,17,3,1,2,30,165.44,1,0.0,5.11463488411474,8.100464891029363,3.7376696182833684,2.1972245773362196,2.8903717578961645
6,0,38,1,3340,30,485,8,3,1,1,30,2074.8,0,0.6931471805599453,7.638101900531189,8.114025442356757,3.4339872044851463,6.186208623900494,2.1972245773362196
0,0,41,0,93,1,10,6,2,1,2,25,49.23,0,0.0,3.9166124577619534,4.543294782270004,0.6931471805599453,2.3978952727983707,1.9459101490553132
16,1,42,5,7530,132,293,41,3,2,1,30,1478.48,0,1.791759469228055,7.299445953668462,8.926783114101351,4.890349128221754,5.683579767338681,3.7376696182833684
12,0,19,1,6168,137,88,44,1,2,1,15,830.775,0,0.6931471805599453,6.7235619715553865,8.72729202920964,4.927253685157205,4.48863636973214,3.8066624897703196
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0,0.0,5.5675808534758,7.58629630715272,3.9318256327243257,3.828641396489095,3.1354942159291497
1,0,36,0,1668,25,0,6,3,1,1,30,67.72,0,0.0,4.230040277676,7.419979923661835,3.258096538021482,0.0,1.9459101490553132
8,0,33,1,6763,71,100,33,2,1,1,25,757.53,0,0.6931471805599453,6.631382349753306,8.81936971001847,4.276666119016055,4.61512051684126,3.5263605246161616
4,0,36,0,1743,49,334,24,2,1,1,25,1583.64,0,0.0,7.368112531176068,7.463936604468925,3.912023005428146,5.814130531825066,3.2188758248682006
3,0,39,0,1620,48,46,24,3,1,2,30,250.72,0,0.0,5.528317358658732,7.390798521735676,3.8918202981106265,3.8501476017100584,3.2188758248682006
9,0,16,3,4695,52,230,13,3,1,1,30,1109.88,0,1.3862943611198906,7.012907773004963,8.454466361507933,3.970291913552122,5.442417710521793,2.6390573296152584
5,0,36,0,3893,60,0,33,1,1,1,15,217.415,0,0.0,5.386396922830977,8.267192185932146,4.110873864173311,0.0,3.5263605246161616
0,0,36,0,4020,76,0,20,3,1,1,30,163.84,0,0.0,5.1049753064706165,8.299285906897275,4.343805421853684,0.0,3.044522437723423
22,1,40,9,10515,95,11,46,5,1,1,55,175.65,0,2.302585092994046,5.174170373805154,9.260653185849772,4.564348191467836,2.4849066497880004,3.8501476017100584
0,0,35,0,570,8,0,9,2,1,2,25,26.01,0,0.0,3.2962071678045244,6.3473892096560105,2.1972245773362196,0.0,2.302585092994046
9,0,35,1,2748,64,373,37,2,1,1,25,1805.04,0,0.6931471805599453,7.4988918821259,7.918992488165245,4.174387269895637,5.924255797414532,3.6375861597263857
15,0,45,2,4675,83,20,20,3,1,1,30,270.32,0,1.0986122886681098,5.603298936077879,8.450198322591959,4.430816798843313,3.044522437723423,3.044522437723423
12,0,38,0,2383,49,32,30,4,1,2,45,140.8,1,0.0,4.954417614098027,7.776535028185241,3.912023005428146,3.4965075614664802,3.4339872044851463
26,0,30,3,16480,243,1,78,2,1,1,25,757.035,0,1.3862943611198906,6.630729558718859,9.70996348123418,5.497168225293202,0.6931471805599453,4.3694478524670215
0,0,29,0,2840,16,0,13,3,1,1,30,114.24,0,0.0,4.7470169102163275,7.951911381854188,2.833213344056216,0.0,2.6390573296152584
7,0,40,2,3155,30,488,10,3,1,1,30,2079.4,0,1.0986122886681098,7.6403154618989175,8.057060681965766,3.4339872044851463,6.192362489474872,2.3978952727983707
20,0,37,8,10030,88,0,44,5,1,1,55,151.77,0,2.1972245773362196,5.028933522377631,9.213435576883485,4.48863636973214,0.0,3.8066624897703196
7,0,39,2,4630,89,34,29,3,1,1,30,324.76,0,1.0986122886681098,5.786160913922103,8.440528106480752,4.499809670330265,3.5553480614894135,3.4011973816621555
10,0,36,3,3745,38,28,31,3,1,1,30,263.32,0,1.3862943611198906,5.577160490332613,8.228443883004033,3.6635616461296463,3.367295829986474,3.4657359027997265
0,0,34,0,3413,76,0,26,2,1,1,25,157.005,0,0.0,5.062626678095876,8.135639903354386,4.343805421853684,0.0,3.295836866004329
0,0,38,0,0,0,3,0,3,1,2,30,12.0,1,0.0,2.5649493574615367,0.0,0.0,1.3862943611198906,0.0
2,0,36,0,4210,77,0,23,3,1,1,30,171.48,0,0.0,5.150281287720632,8.345455428161928,4.356708826689592,0.0,3.1780538303479458
5,0,39,0,6205,82,172,13,3,1,1,30,939.48,0,0.0,6.846390383230553,8.733271845008325,4.418840607796598,5.153291594497779,2.6390573296152584
0,0,34,0,13408,160,0,40,3,1,1,30,542.72,0,0.0,6.298434408467047,9.503681402279643,5.081404364984463,0.0,3.713572066704308
15,0,44,1,4458,76,16,41,1,1,1,15,337.37,0,0.6931471805599453,5.824139971319935,8.402679804627477,4.343805421853684,2.833213344056216,3.7376696182833684
1,0,38,0,2203,57,0,30,1,1,1,15,124.3,0,0.0,4.8307108619020225,7.698029170272805,4.060443010546419,0.0,3.4339872044851463
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
5,0,33,0,4023,82,1,29,2,1,1,25,189.225,0,0.0,5.248207582062586,8.300031711779575,4.418840607796598,0.6931471805599453,3.4011973816621555
4,0,28,0,3405,69,19,28,3,1,1,30,214.96,0,0.0,5.375093205350086,8.133293861222633,4.248495242049359,2.995732273553991,3.367295829986474
0,0,38,0,0,0,4,0,2,1,2,25,18.0,1,0.0,2.9444389791664403,0.0,0.0,1.6094379124341003,0.0
7,0,29,2,1430,41,191,10,3,2,1,30,822.84,0,1.0986122886681098,6.713976336297831,7.266128779556451,3.7376696182833684,5.2574953720277815,2.3978952727983707
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0,0.0,4.460144413937834,7.074116816197362,3.044522437723423,2.0794415416798357,2.6390573296152584
9,0,36,0,2268,44,34,31,3,1,2,30,228.48,1,0.0,5.435815879733671,7.727094484779841,3.8066624897703196,3.5553480614894135,3.4657359027997265
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
4,0,34,0,2070,49,39,18,3,1,2,30,240.76,0,0.0,5.48794549852443,7.635786861395585,3.912023005428146,3.6888794541139363,2.9444389791664403
0,0,7,0,4085,34,208,8,3,1,1,30,996.76,0,0.0,6.905512766429357,8.315321775377567,3.5553480614894135,5.342334251964811,2.1972245773362196
18,0,24,5,3418,61,53,27,4,2,1,45,219.475,0,1.791759469228055,5.395784309774244,8.137103389639302,4.127134385045092,3.9889840465642745,3.332204510175204
9,0,14,2,4875,54,233,17,3,1,1,30,1129.16,0,1.0986122886681098,7.030114494603409,8.492080490601163,4.007333185232471,5.455321115357702,2.8903717578961645
12,0,35,3,9410,125,158,56,3,1,1,30,1013.4,0,1.3862943611198906,6.922052583682961,9.149634496858788,4.836281906951478,5.0689042022202315,4.04305126783455
2,0,35,0,11160,148,4,45,3,1,1,30,468.32,0,0.0,6.151284838555423,9.320180837655714,5.003946305945459,1.6094379124341003,3.828641396489095
8,0,38,3,3695,37,504,23,3,1,1,30,2165.28,0,1.3862943611198906,7.680766689751002,8.215006432761575,3.6375861597263857,6.22455842927536,3.1780538303479458
15,0,38,3,4375,92,53,43,3,1,1,30,390.68,0,1.3862943611198906,5.970445179883907,8.383890344101816,4.532599493153256,3.9889840465642745,3.784189633918261
3,0,10,2,2593,35,16,13,3,1,1,30,169.12,0,1.0986122886681098,5.136504070385433,7.860956364876389,3.58351893845611,2.833213344056216,2.6390573296152584
